id,title,url,group_id,thumbnail_url,icon,color_gradient,clicks,enabled,display_order,is_internal,created_at,updated_at,subtitle,is_featured,card_height,event_id,card_width,override_date,override_time,manual_order_override
"863fea78-a40b-4e3e-8de4-8cb6813f18e2","GV apres. Camelphat, Artbat e+++","https://bit.ly/MDAccula_1602_GreenValley","bd915876-c621-4710-b9d6-e67b06b8156c","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1764682389512-0947v7.jpg","Calendar","",5,true,1771275600,false,"2025-12-02T13:32:40.000231+00:00","2026-02-14T15:17:02.00402+00:00","‼️ TEMOS COM DESCONTO VIA PIX!!",false,"","6cbe986a-e74c-4d1e-b492-2a40d95bcfa3",700,"","",false
"79ff0a40-2c54-4b7a-bbe9-9832d0005d75","D-Rete inside D-Edge","https://bit.ly/MDAccula_1502_DRete26","dd88fff8-b138-44a3-bcf4-1139823049ac","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1770734745811-fve9f1.png","Calendar","",12,true,1771199940,false,"2026-02-03T13:06:49.047776+00:00","2026-02-16T02:08:19.775326+00:00","🎟️ Compre 10% OFF pelo link:",false,80,"55353b51-e90e-4635-82f9-a0bc1d1db2c8",650,"","",false
"3e8ed28d-58cb-4101-9323-3a1456c073a1","Industria apres. Gabe, Victor Lou e +","https://bit.ly/MDAccula_0602_Industria","bd915876-c621-4710-b9d6-e67b06b8156c","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1765805074030-d6sjs.jpeg","Calendar","",8,true,1770429600,false,"2026-02-02T00:10:26.046859+00:00","2026-02-06T19:05:45.069576+00:00","🎟️ CORTESIA UNISSEX PELO LINK:",false,80,"815775c3-cf3c-4dc1-a15f-a9618f7c0a36",650,"","",false
"ff7355e9-df23-4dd6-b331-84e2928f6ea2","BOMA Carnario - Jamie Jones","https://bit.ly/MDAccula_1302_BOMARJ","7a1d21a7-453c-4915-b22f-b432ae1b0c0a","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/link-thumbnails/3ed3d09c-ee76-4e52-af81-4613c3e51921.webp","Calendar","",583,true,1771722001,false,"2026-01-15T13:06:15.865552+00:00","2026-02-14T04:09:15.127587+00:00","🎟 Compre com DESCONTO pelo link:",false,80,"4ade94b6-edbd-4790-b861-a9e72e0e3662",650,"","",false
"894de031-5570-4a3c-a669-e374f131cd71","Réveillon Surreal","https://bit.ly/MDAccula_Surreal25","67a9613d-824f-4dac-ad20-20ef1ff132e8","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1763640780777-hfw14.jpeg","Calendar","",0,true,1767214800,false,"2025-11-20T12:13:11.634211+00:00","2025-12-25T21:02:51.987617+00:00","🎟️ Compre 5% OFF pelo link: ",false,"","0feeea23-240f-45c4-bdfd-92d9a7f9666a",700,"","",false
"c788876b-a12d-4a7e-a98d-ae5f8f53fe02","🌷 Sábado Dre tarde","https://bit.ly/MDAccula_0703_DreTarde","ef8db98f-39a9-48db-9fb8-05b33ebc408c","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1770202566619-zuvu7.jpeg","Calendar","",0,true,1772906400,false,"2026-02-04T10:56:26.375545+00:00","2026-02-04T10:56:26.375545+00:00","🎟 Compre com DESCONTO pelo link: ",false,80,"6361b6cd-d285-4ad7-9ada-3f1c20c021d5",650,"","",false
"e3e9c267-5b08-44f9-aa34-86cfbbffe5de","Parador apres. Bloco da Favorita","https://bit.ly/MDAccula_1402_Parador","0207c3d1-342a-4380-85a1-cf2daa14c4bc","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1770822034488-p5ff61.png","Calendar","",4,true,1771084800,false,"2025-12-06T10:58:17.961164+00:00","2026-02-14T15:20:17.199623+00:00","🎟️ Compre 5% OFF pelo link:",false,"","2916fdfc-32c5-48e4-8751-195bbf61241d",700,"","",false
"3d434e9e-7ebe-4574-88ef-11e2b7ef6c8e","Odisséia Carnaval SP","https://bit.ly/MDAccula_Carnaval26_Odisseia","bd915876-c621-4710-b9d6-e67b06b8156c","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1769187456990-fw3nto.jpeg","Calendar","",3,true,1771250400,false,"2026-01-23T16:56:25.358339+00:00","2026-02-14T15:09:09.127113+00:00","🎟️ Compre pelo link: ",false,80,"9e97188b-3667-48f8-a18c-d74124dc7af6",650,"","",false
"cae7b899-24f2-49b4-bf21-aa5bdcb8c04c","BOMA Carnario apres. Kolsch 🇩🇪, Maz, Antdot","https://bit.ly/MDAccula_2102_BOMARJ","7a1d21a7-453c-4915-b22f-b432ae1b0c0a","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1768482367099-a1ygx8.webp","Calendar","",296,true,1771711200,false,"2026-01-15T13:06:58.249852+00:00","2026-02-19T16:58:45.270336+00:00","🎟 Compre com DESCONTO pelo link:",false,80,"7a70fa0d-a0ad-4097-ac12-715e1cc4f61c",650,"","",false
"5f59bdf2-311d-497a-abdd-278bb59eb7ab","Parador Pascoa apres. Vintage Culture","https://bit.ly/MDAccula_0304_Parador","8f5bcf9f-8dc1-4f2f-b3b7-60d2f4f72816","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1770822344792-g9ewv.png","Calendar","",3,true,1775232000,false,"2026-02-11T15:05:54.069321+00:00","2026-02-19T00:45:18.710131+00:00","🎟️ Compre 5% OFF pelo link: ",false,80,"cc9a149b-690b-4528-a0c4-c7e8e98a521a",650,"","",false
"ec2be76a-d797-405a-8b5d-7dfe51e0e690","BOMA Carnario - Mochakk, Dennis Cruz","https://bit.ly/MDAccula_1602_BOMARJ","7a1d21a7-453c-4915-b22f-b432ae1b0c0a","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/link-thumbnails/11f54f6d-1e96-4a04-aa39-188bfe3653b1.webp","Calendar","",255,true,1771279200,false,"2026-01-15T13:06:52.641952+00:00","2026-02-16T23:48:03.506331+00:00","🎟 Compre com DESCONTO pelo link:",false,80,"0bd78a8d-d694-45ba-9eff-88c510813895",650,"","",false
"ef2c9da6-0ab7-4392-b98b-0ed6a592d406","BOMA Carnario - Artbat 🇺🇦, Camelphat 🇬🇧","https://bit.ly/MDAccula_1702_BOMARJ","7a1d21a7-453c-4915-b22f-b432ae1b0c0a","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1768481872731-fafg3r.jpg","Calendar","",228,true,1771365600,false,"2026-01-15T13:06:53.906386+00:00","2026-02-18T03:33:38.710702+00:00","🎟 Compre com DESCONTO pelo link:",false,80,"b91a579e-5870-46d9-a5d1-00f8c2c3010a",650,"","",false
"453f839e-72cf-42cb-b0df-062155844bb4","WhatsApp","https://wa.me/5511999136884","25a6f7ba-d511-424a-b08a-d3c8682dbfad","","MessageCircle","",0,true,3,false,"2025-11-15T13:42:26.22438+00:00","2025-12-10T14:27:36.468731+00:00","",false,"","",700,"","",false
"c26333d5-feea-487d-be25-b25285624058","💥 Caos apres. Illusionize","https://bit.ly/MDAccula_2802_Caos","bd915876-c621-4710-b9d6-e67b06b8156c","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1770202814277-dczacn.jpeg","Calendar","",2,true,1772326800,false,"2026-02-04T11:00:32.453133+00:00","2026-02-17T01:09:08.405075+00:00","🎟️ Compre 5% OFF pelo link: ",false,80,"7519c8ad-9ab3-496d-a6e6-093dc44046e6",650,"","",false
"53cd4d1d-ec91-4c49-a400-9f9ddc74c27a","Industria - VIP UNISSEX","https://bit.ly/MDAccula_221125_Industria_VIP","95c67a6a-6a7e-4332-aab0-9c37d90531b5","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1763735727885-1mc638.jpeg","Calendar","",0,true,1763766000,false,"2025-11-21T14:35:25.462628+00:00","2025-12-25T21:02:51.987617+00:00","🎟️ Retire sua CORTESIA pelo link:",true,"","b068c859-96a7-4c65-abac-7e1802b6a8dd",700,"","",false
"da1d9067-9d47-4bbb-8ebb-69eebdc611f9","🎭 De Repente Carnaval","https://bit.ly/MDAccula_DRC_VIP","bd915876-c621-4710-b9d6-e67b06b8156c","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1770897658643-66ojqa.jpg","Calendar","",0,true,1771264800,false,"2026-02-12T12:01:57.719477+00:00","2026-02-14T14:30:24.941127+00:00","📄 Lista VIP pelo link",false,80,"3dd3e368-b1ec-40b6-a411-723778f66ca2",650,"","",false
"e272128e-604e-4fb9-8bba-b364933e8442","Só Track Boa 2026","https://www.ingresse.com/so-track-boa-festival-2026/","89af259e-32ec-4dda-b805-f9a2ba58da77","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1770822521869-6d0qva.jpeg","Calendar","",7,true,1780758000,false,"2025-12-12T19:42:11.196532+00:00","2026-02-11T15:08:50.42225+00:00","🎟️ Compre pelo link",false,80,"a28ab2f7-bde6-43bc-86a7-c0acc1d63cca",650,"","",false
"b7f9343b-f702-4c24-b000-c7d2bc62df13","Parador Carnaval 2026 - Pacote","https://bit.ly/MDAccula_Carna26_Parador","bd915876-c621-4710-b9d6-e67b06b8156c","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1763737793210-sm2fscl.jpeg","Calendar","",1,true,1771084800,false,"2025-11-21T15:10:01.98528+00:00","2026-02-14T15:20:06.275905+00:00","🎟️ Compre 5% OFF pelo link: ",false,"","f6fc52ca-2f98-437c-abd4-76c00a4c5851",700,"","",false
"59eba5a7-1578-4988-8c43-f7ec320c4065","Blog","/blog","bc385dc0-e65d-4232-b3e6-43abeb0a2da4","","BookOpen","",3,true,4,true,"2025-11-15T13:42:26.22438+00:00","2026-02-11T10:40:24.171686+00:00","",false,"","",700,"","",false
"62d80170-7e3e-46e2-8648-452b81fcf364","XxXperience 2026 ","https://bit.ly/MDAccula_2504_XxX","8f5bcf9f-8dc1-4f2f-b3b7-60d2f4f72816","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1763646336549-42w1h.jpeg","Calendar","",10,true,1777125600,false,"2025-12-10T00:24:23.423125+00:00","2026-02-05T11:43:24.070024+00:00","🎟️ Compre pelo link: ",false,"","0c49b694-46fe-4680-862a-a5e1a0c22305",700,"","",false
"b6a5b9b7-be97-4efd-baea-68b3462a89fd","Corona apres. Antdot ","https://bit.ly/MDAccula_2012_Corona","e53696d1-d834-48da-a140-1feb43efd00d","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1764254286230-6c8s1n.jpeg","Calendar","",0,true,1766253600,false,"2025-11-27T14:37:58.500806+00:00","2025-12-25T21:02:51.987617+00:00","🎟 Compre 5% OFF pelo link: ",false,"","969020e9-2b3f-42ca-a8d8-09d97405caca",700,"","",false
"40c572ae-5a88-4112-87fd-5b91092dbfb7","Contato","/contato","bc385dc0-e65d-4232-b3e6-43abeb0a2da4","","Mail","",14,true,5,true,"2025-11-15T13:42:26.22438+00:00","2026-02-13T06:32:16.298687+00:00","",false,"","",700,"","",false
"db6eee95-dd4a-4dec-9459-1afcf8e56d1b","🎭 De Repente Carnaval","https://bit.ly/MDAccula_DRC_VIP","bd915876-c621-4710-b9d6-e67b06b8156c","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1770897658643-66ojqa.jpg","Calendar","",0,true,1772301600,false,"2026-02-12T12:02:18.212813+00:00","2026-02-14T14:30:30.990169+00:00","📄 Lista VIP pelo link",false,80,"fcb21284-fbf8-4b04-b5ed-ab8bda34bb07",650,"","",false
"f0931bb8-a541-4dcf-998a-f2c1cabf7449","Isla - Ilhabela apres. Bloco da Favorita","https://bit.ly/MDAccula_3012_Isla","67a9613d-824f-4dac-ad20-20ef1ff132e8","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1765278359149-4ebb.jpeg","Calendar","",0,true,1767110400,false,"2025-12-09T11:08:46.095494+00:00","2025-12-25T21:02:51.987617+00:00","🎟️ Compre 5% OFF pelo link: ",false,"","17de0df6-4365-42e1-ab95-5a46a1e48d3f",700,"","",false
"7943c8bf-4726-4456-a2f2-0d980cf310a7","BOMA Carnario - Black Coffe","https://bit.ly/MDAccula_1402_BOMARJ","7a1d21a7-453c-4915-b22f-b432ae1b0c0a","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/link-thumbnails/54ca8234-8ada-4385-a68f-d790ba518aee.jpeg","Calendar","",275,true,1771722001,false,"2026-01-15T13:06:47.977151+00:00","2026-02-15T00:52:44.276608+00:00","🎟 Compre com DESCONTO pelo link:",false,80,"2e5bd1ea-2533-444f-b49a-42a619380d86",650,"","",false
"a4467315-757f-4498-ba7f-5b512569f538","DNA Art Car","https://bit.ly/MDAccula_0612_DNA","e53696d1-d834-48da-a140-1feb43efd00d","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1763644639271-cokrid.jpeg","Calendar","",0,true,1765054800,false,"2025-11-20T13:17:28.661396+00:00","2025-12-25T21:02:51.987617+00:00","Compre com Desconto pelo link:",false,"","c5b5f81d-1bdc-4e66-97c2-527201cd732c",700,"","",false
"c8fec58c-6578-469c-917e-52c2f00b3a4f","Toca apres. Liu","https://bit.ly/MDAccula_1212_Toca","e53696d1-d834-48da-a140-1feb43efd00d","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1763986362039-t4i6k.jpeg","Calendar","from-pink-500 to-rose-500",0,true,1765576800,false,"2025-11-24T12:12:44.464055+00:00","2025-12-25T21:02:51.987617+00:00","🎟️ Adquira seu VIP UNISSEX pelo link:",true,"","0591ad42-eb65-4852-a648-1576c1cc83a4",700,"","",false
"0dcb9d3b-18bd-450c-8a9e-253329322b8d","GV apres. Vintage Culture e+++","https://bit.ly/MDAccula_1402_GreenValley","8743ca78-8de4-4887-a8d2-2fd8728fabb7","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1764682330919-3cpt8.jpg","Calendar","",108,true,1771102800,false,"2025-12-06T00:45:11.249292+00:00","2026-02-15T02:32:47.437292+00:00","‼️ TEMOS COM DESCONTO VIA PIX!!",false,"","2f7e09dd-1a3d-43f3-aa27-77a736afe188",700,"","",false
"bca68987-7c97-4f41-af7d-82c643db4b6e","Surreal 4 anos Festival","https://bit.ly/MDAccula_Surreal25","67a9613d-824f-4dac-ad20-20ef1ff132e8","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1763640553019-jwve3k.jpg","Calendar","",0,true,1767049200,false,"2025-11-20T12:09:13.306564+00:00","2025-12-25T21:02:51.987617+00:00","Compre 5% OFF pelo link",false,"","5b374c42-8a6c-4eee-9e22-fc7a7c451757",700,"","",false
"5e7e5e7c-433d-42b7-a549-8e2ef3bdbff2","D.EDGE apres. FreakChic ","https://bit.ly/MDAccula_DEdge_listas","e53696d1-d834-48da-a140-1feb43efd00d","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1764721040822-x0ojom.jpg","Calendar","",0,true,1765583940,false,"2025-12-09T19:34:10.330476+00:00","2025-12-25T21:02:51.987617+00:00","📄 Listas VIP Fem/Consuma Masc pelo link",false,"","844d1e53-a24f-4a93-b682-ef8bbc660e0e",700,"","",false
"7a09d8ad-04ad-4960-8eba-1db2ebbbce70","Parador apres. Antdot, Bruno Be e+++","https://bit.ly/MDAccula_1502_Parador","bd915876-c621-4710-b9d6-e67b06b8156c","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1770822111019-g5okjf.png","Calendar","",2,true,1771171200,false,"2025-11-21T15:06:59.444386+00:00","2026-02-14T15:20:38.022949+00:00","🎟️ Compre 5% OFF pelo link: ",false,"","8e6d6388-6f43-44af-a79e-1218df1cdd87",700,"","",false
"bfc5261e-df3f-4faf-9b67-5dcbd6053f9f","BORIS BREJCHA - Reflections Tour","https://bit.ly/MDAccula_1912_BorisSP","e53696d1-d834-48da-a140-1feb43efd00d","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1763986465874-zym8fc.jpeg","Calendar","from-zinc-900 to-neutral-950",27,true,1766181600,false,"2025-11-24T12:14:28.140865+00:00","2025-12-25T21:02:51.987617+00:00","🎟️ Compre LOTE ANTERIOR pelo link:",true,"","21ee495b-6960-448a-980c-39c1f21a89d6",700,"","",false
"fe75007e-db1e-45e2-98a5-401593592bd2","Parador apres. Dubdogz e+++","https://bit.ly/MDAccula_1602_Parador","0207c3d1-342a-4380-85a1-cf2daa14c4bc","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1770822143308-0wtp7.png","Calendar","",6,true,1771257600,false,"2025-12-06T10:58:20.735801+00:00","2026-02-16T19:33:44.055724+00:00","🎟️ Compre 5% OFF pelo link:",false,"","83ea4273-42db-406f-ae6c-bdd81c693a34",700,"","",false
"4157aa68-2e33-4a52-a81c-337edb1dd2ba","SP Christmas","https://bit.ly/MDAccula_241225_SPChristmas","e53696d1-d834-48da-a140-1feb43efd00d","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1765022348107-j4crsr.jpeg","Calendar","",4,true,1766613600,false,"2025-12-06T12:01:58.912936+00:00","2025-12-25T21:02:51.987617+00:00","🎟️ Compre pelo link: ",false,"","9e7b1f4c-f67c-4e06-a21e-ca5fc3b946a0",700,"","",false
"92b73f25-9bfa-4fae-82fb-2f20e7f96dab","Surreal Park - Beatport Live","https://bit.ly/MDAccula_Surreal25","e53696d1-d834-48da-a140-1feb43efd00d","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1763562063166-fke68qt.jpeg","Calendar","",0,true,1764975600,false,"2025-11-19T14:21:18.278515+00:00","2025-12-25T21:02:51.987617+00:00","🎟️ Compre 5% OFF pelo link: ",false,"","ea164966-9fa4-432a-a9ab-6b6e8b1df38a",700,"","",false
"8ae2e610-c0e6-4c59-aae9-db5e3db36b02","D.EDGE Moving ","https://bit.ly/MDAccula_DEdge_listas","e53696d1-d834-48da-a140-1feb43efd00d","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1765308936544-zlsfwci.jpg","Calendar","",0,true,1765497540,false,"2025-12-09T19:35:49.121919+00:00","2025-12-25T21:02:51.987617+00:00","📄 Listas VIP Fem/Consuma Masc pelo link:",false,"","c76223fb-a580-4fbf-917b-c0e530fb707a",700,"","",false
"13ae8138-d20e-4ea9-b366-5077f92e93b5","Isla - Ilhabela apres. Warung Tour","https://bit.ly/MDAccula_2812_Isla","0207c3d1-342a-4380-85a1-cf2daa14c4bc","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1765278359149-4ebb.jpeg","Calendar","",0,true,1766937600,false,"2025-12-10T00:22:43.101756+00:00","2025-12-25T21:02:51.987617+00:00","🎟️ Compre 5% OFF pelo link:",false,"","9bc5f822-0bb9-4c4c-99fa-67682e9e5074",700,"","",false
"7c06fceb-0dde-4295-9e37-90290f39dc3d","D.EDGE SuperAfter","https://postcontrol.com.br/mdaccula/lista/dedge","95c67a6a-6a7e-4332-aab0-9c37d90531b5","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1764210617333-ic9ybi.jpg","Calendar","",0,true,1764392400,false,"2025-11-27T02:30:01.623592+00:00","2025-12-25T21:02:51.987617+00:00","Lista VIP Fem / Social Masc",false,"","71071817-02d3-400f-99b4-e2ef8b9c01d9",700,"","",false
"7c09f276-5e1e-4482-a03d-759baee4259c","Nora En Pure in the Park","https://bit.ly/MDAccula_1911_NoraEnPure","95c67a6a-6a7e-4332-aab0-9c37d90531b5","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1763561409606-inkqdl.jpeg","Calendar","",0,true,1763586000,false,"2025-11-19T14:10:21.109396+00:00","2025-12-25T21:02:51.987617+00:00","TEMOS PISTA POR $200 E BS POR $400 NO PIX!!",false,"","4f7aa855-b308-4ef1-abe4-690556a4fd31",700,"","",false
"83bd5150-27af-4248-824d-71d70dbf7731","DEDGE Reveillon","https://bit.ly/MDAccula_Reveillon26_Dedge","67a9613d-824f-4dac-ad20-20ef1ff132e8","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1764155773301-d6fzw.jpeg","Calendar","",0,true,1767218400,false,"2025-11-26T11:15:59.961939+00:00","2025-12-25T21:02:51.987617+00:00","🎟️ Compre 15% OFF pelo link: ",false,"","2d48b96e-eb21-4a5e-a19a-0c766abd1e09",700,"","",false
"90b21cc9-f81e-43dc-adb1-5ff5efa47d97","Parador apres. Maneva Ao Vivo","https://bit.ly/MDAccula_2712_Parador","0207c3d1-342a-4380-85a1-cf2daa14c4bc","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1764951299093-7fjudv.jpg","Calendar","",0,true,1766937600,false,"2025-12-06T10:56:57.842897+00:00","2025-12-25T21:02:51.987617+00:00","🎟️ Compre 5% OFF pelo link:",false,"","fdd1694d-4c17-4faa-aee0-487b3dd72f82",700,"","",false
"1e59db4a-bdff-49f1-8fbe-eda737a5fb3e","Parador apres. Chemical Surf e+++","https://bit.ly/MDAccula_301225_Parador","67a9613d-824f-4dac-ad20-20ef1ff132e8","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1764951299093-7fjudv.jpg","Calendar","",0,true,1767110400,false,"2025-12-05T16:18:32.770483+00:00","2025-12-25T21:02:51.987617+00:00","🎟️ Compre 5% OFF pelo link: ",false,"","eba9c247-af12-41d8-9e8c-2038127de537",700,"","",false
"b2a907b0-4ec6-4562-825f-094a9c993ffe","GV apres. Camelphat, Artbat e+++","https://bit.ly/MDAccula_1602_GreenValley","8743ca78-8de4-4887-a8d2-2fd8728fabb7","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1764682389512-0947v7.jpg","Calendar","",85,true,1771275600,false,"2025-12-06T00:45:12.625152+00:00","2026-02-17T01:25:42.991456+00:00","‼️ TEMOS COM DESCONTO VIA PIX!!",false,"","6cbe986a-e74c-4d1e-b492-2a40d95bcfa3",700,"","",false
"3f4c1fc4-33f7-4d44-8b4b-640b4051227b","🎭 De Repente Carnaval","https://bit.ly/MDAccula_DRC_VIP","bd915876-c621-4710-b9d6-e67b06b8156c","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1770897658643-66ojqa.jpg","Calendar","",1,true,1771092000,false,"2026-02-12T12:01:05.596794+00:00","2026-02-14T14:30:09.703426+00:00","📄 Lista VIP pelo link",false,80,"af901380-6c9d-40a3-b1fc-a29678e665ee",650,"","",false
"dd02a950-447b-4425-837f-1c3f9d5d534c","DNA Art Car","https://bit.ly/MDAccula_1701_DNABC","8743ca78-8de4-4887-a8d2-2fd8728fabb7","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1765901260375-mbf1uk.jpg","Calendar","",81,true,1768683600,false,"2025-12-16T16:17:50.422618+00:00","2026-01-17T19:14:09.451756+00:00","‼️ TEMOS COM DESCONTO VIA PIX!!",false,80,"32852322-7009-4872-afe0-9f7f1520dee6",650,"","",false
"dd5cdde7-7255-44d8-be1f-a13edd264a31","GV apres. Adam Beyer, Joris Voorn e+++","https://bit.ly/MDAccula_1001_GreenValley","57ff6618-6288-42e7-aa04-55311db22f8b","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1764682283150-qes0kg.jpg","Calendar","",2,true,1768075200,false,"2025-12-02T13:30:54.699875+00:00","2026-01-10T22:45:28.923019+00:00","‼️ TEMOS COM DESCONTO VIA PIX!!",false,"","4c943116-533e-4b2b-924e-86e6bbd6d44e",700,"","",false
"c61ec88c-d8e8-4beb-82f9-fee4d3de897c","🛥️ D-Nox On Board","https://bit.ly/MDAccula_1502_DNoxBoard","bd915876-c621-4710-b9d6-e67b06b8156c","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1769798440645-549nyb.jpeg","Calendar","",5,true,1771174800,false,"2026-01-30T18:40:50.868304+00:00","2026-02-10T02:16:50.240639+00:00","Scuna Sul Centro - Florianópolis/SC",false,80,"4c8ff057-04b0-4411-ad14-debba2984a2e",650,"","",false
"36a1ec0e-6898-44df-befc-74d0045ce382","Parador apres. Reveillon Open Bar","https://bit.ly/MDAccula_311225_Parador","0207c3d1-342a-4380-85a1-cf2daa14c4bc","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1764951299093-7fjudv.jpg","Calendar","",2,true,1767218400,false,"2025-12-06T10:57:08.317804+00:00","2025-12-30T21:19:28.152416+00:00","🎟️ Compre 5% OFF pelo link:",false,"","184ec32e-0454-4b07-a296-1ea2d16ff7f6",700,"","",false
"29f1f109-87e7-4e90-bf7f-0192ab53535a","GV apres. Adam Port e +++","https://bit.ly/MDAccula_3012_GreenValley","8743ca78-8de4-4887-a8d2-2fd8728fabb7","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1764681858827-vbpbus.jpg","Calendar","",25,true,1,false,"2025-12-06T00:44:48.113988+00:00","2026-01-05T13:11:16.946281+00:00","‼️ TEMOS COM DESCONTO VIA PIX!!",false,"","99315f28-6b7a-4375-a21b-a587112e92fa",700,"","",false
"324f8a6d-c939-4b66-8fce-994d4883c6a6","👾 Klandestine","https://bit.ly/MDAccula_1403_Klandestine","ef8db98f-39a9-48db-9fb8-05b33ebc408c","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1771456952353-fkk2hx.jpeg","Calendar","",1,true,1773525600,false,"2026-02-02T19:47:29.124726+00:00","2026-02-19T16:25:56.546938+00:00","🎟️ Compre pelo link: ",false,80,"785519a3-9828-4e6e-9cfe-7e234c9b0ad5",650,"","",false
"16b47a66-b2b7-4341-96aa-db2cecf13d65","Isla - Ilhabela apres. Bloco da Favorita","https://bit.ly/MDAccula_3012_Isla","0207c3d1-342a-4380-85a1-cf2daa14c4bc","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1765278359149-4ebb.jpeg","Calendar","",0,true,1767110400,false,"2025-12-10T00:22:39.783889+00:00","2025-12-25T21:02:51.987617+00:00","🎟️ Compre 5% OFF pelo link:",false,"","17de0df6-4365-42e1-ab95-5a46a1e48d3f",700,"","",false
"6d83fd82-ce5c-423e-9b48-bc1e77568fe0","D.EDGE FreakChic","https://postcontrol.com.br/mdaccula/lista/dedge","95c67a6a-6a7e-4332-aab0-9c37d90531b5","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1764210485111-xubtgv.jpg","Calendar","",0,true,1764374340,false,"2025-11-27T02:27:48.995648+00:00","2025-12-25T21:02:51.987617+00:00","Moving",false,"","08d48fa1-2e2e-4921-8413-4dcf82fd17c0",700,"","",false
"7ac0d9d8-0cbd-4cd4-ad72-86bdbdda8511","Sasha & John Digweed","https://bit.ly/MDAccula_0512_SeJD","e53696d1-d834-48da-a140-1feb43efd00d","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1763562653208-4i0l1c.jpeg","Calendar","",0,true,1764972000,false,"2025-11-19T14:31:05.014504+00:00","2025-12-25T21:02:51.987617+00:00","🎟️ Compre pela TARJA ROXA pelo link:",false,"","96318e4e-939a-47ca-80f6-af610307014e",700,"","",false
